,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE
1883,289179,Deutschland,2019-12-21 06:19:07+00:00,511.638.175,104.478.313,302386,"RT @PeachTr47293532: +++ Der Energiemix in BW +++

Wie soll das ohne AKW und Kohle gehen?

Kernenergie 34,3 Prozent
Steinkohle 29,2 Prozent…","RT @PeachTr47293532: +++ The energy mix in BW +++

How is this supposed to work without nuclear power and coal?

Nuclear energy 34.3 percent
Hard coal 29.2 percent...",POINT (10.4478313 51.1638175),2019-12,2,DE
1884,289185,Deutschland,2019-12-21 04:37:28+00:00,511.638.175,104.478.313,142462,"#Flintenuschi im EU-Exil macht gemeinsame Sache mit #KKK 
#Scheuer verschwendet Millionen  #CumEx Verfolgung wird erschwert #Nazis in der Partei                           #Windkraft zurückgedrängt             #CDU, läuft !!!!
#NieMehrCDU","#Flintenuschi in EU exile joins forces with #KKK
#Scheuer wastes millions #CumEx prosecution made more difficult #Nazis in the party #Wind power pushed back #CDU, it's working!!!!
#NeverAgainCDU",POINT (10.4478313 51.1638175),2019-12,2,DE
1885,289202,Germany,2019-12-20 22:22:17+00:00,511.638.175,104.478.313,978772,"RT @UrsBolt: «Heute ist kein Freudentag aus Sicht der #Versorgungssicherheit in der #Schweiz.

Mit #Solar und #Windenergie alleine werden w…","RT @UrsBolt: ""Today is not a happy day from the perspective of #supply security in #Switzerland.

With #solar and #wind energy alone, we will...",POINT (10.4478313 51.1638175),2019-12,2,DE
1886,289211,Deutschland,2019-12-20 21:46:33+00:00,511.638.175,104.478.313,234200,"RT @wibkegt: Kleines Fazit 2019 in NRW: Kohlekraftwerke? Laufen weiter, vielleicht kommt ein neues dazu. #Windenergie? Faktisch tot. #Klima…","RT @wibkegt: A brief summary of 2019 in NRW: Coal-fired power plants? Still running, maybe a new one will be added. #Windenergy? Virtually dead. #Climate…",POINT (10.4478313 51.1638175),2019-12,2,DE
1887,289231,Deutschland,2019-12-20 20:00:28+00:00,511.638.175,104.478.313,362331,"FOCUS-Leserdebatte: Ist der Protest gegen die #Windkraft berechtigt?
https://t.co/Q7JEOvYJ5r https://t.co/a6BKDHYWBe","FOCUS reader debate: Is the protest against #wind power justified?
https://t.co/Q7JEOvYJ5r https://t.co/a6BKDHYWBe",POINT (10.4478313 51.1638175),2019-12,2,DE
1888,289246,Germany,2019-12-20 18:22:35+00:00,511.638.175,104.478.313,111265,"RT @bej_gff: #ScheuerRuecktritt
Andi Scheuer: 700 Mio versenkt, Yeah, ich kann's.

Peter #Altmaier: hold my beer
-PV
-Windkraft
= versenkt!…","RT @bej_gff: #ScheuerResignation
Andi Scheuer: 700 million sunk, yeah, I can do it.

Peter #Altmaier: hold my beer
-PV
-Wind power
= sunk!…",POINT (10.4478313 51.1638175),2019-12,2,DE
1889,289264,Germany,2019-12-20 16:19:25+00:00,511.638.175,104.478.313,52490,"RT @Schneifelgrtne1: Wieder ein kleiner Sieg gegen Windkraft im Wald:
https://t.co/jKvxyim17p
🥳","RT @Schneifelgrtne1: Another small victory against wind power in the forest:
https://t.co/jKvxyim17p
🥳",POINT (10.4478313 51.1638175),2019-12,2,DE
1890,289272,Deutschland,2019-12-20 15:39:57+00:00,511.638.175,104.478.313,281648,"Es war richtig, dass das #Klimapaket noch einmal überarbeitete wurde. Dafür hat Schleswig-Holstein mit  #Jamaika gekämpft. Die GroKo muss jetzt eine Lösung für mehr Akzeptanz bei der Windkraft erarbeiten - das ist ökologisch &amp;ökonomisch unverzichtbar!
https://t.co/httBlSQVGr","It was right that the #climate package was revised again. Schleswig-Holstein fought for this with #Jamaica. The grand coalition must now develop a solution for greater acceptance of wind power – this is ecologically and economically essential!
https://t.co/httBlSQVGr",POINT (10.4478313 51.1638175),2019-12,2,DE
1891,289280,Deutschland,2019-12-20 15:05:16+00:00,511.638.175,104.478.313,931823,"Das dürfte in der @cdufraktion_nds für Diskussionen sorgen. 
#Windkraft #Windenergie #Erneuerbare #Energie #Niedersachsen
https://t.co/ekDxmLomzc","This is likely to cause some discussion within the @cdufraktion_nds.
#WindPower #WindEnergy #Renewable #Energy #LowerSaxony
https://t.co/ekDxmLomzc",POINT (10.4478313 51.1638175),2019-12,2,DE
1892,289287,Germany,2019-12-20 14:23:57+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/X5T4Lq6X0L","Wind energy
from the Alpine Republic of Austria
https://t.co/APYtE0BrS7 https://t.co/X5T4Lq6X0L",POINT (10.4478313 51.1638175),2019-12,2,DE
1893,289307,Deutschland,2019-12-20 13:19:26+00:00,511.638.175,104.478.313,413141,"Erst oder schon? Zum 16. Dez. 2019 waren 1.001 von 6.500 MW (15,5 %) der Windenergie-Leistung mit Zuschlag in 299 Anlagen realisiert. Die meisten Neuanlagen stehen in NI (72 WEA, 247 MW), BB (52 WEA, 177 MW), NRW (43 WEA, 138 MW) - berichtet FA Wind. #Energiewende #Windenergie","Only or already? As of December 16, 2019, 1,001 of 6,500 MW (15.5%) of wind energy capacity had been realized with a contract award in 299 turbines. Most new turbines are located in NI (72 turbines, 247 MW), BB (52 turbines, 177 MW), and NRW (43 turbines, 138 MW), reports FA Wind. #EnergyTransition #WindEnergy",POINT (10.4478313 51.1638175),2019-12,2,DE
1894,289345,Deutschland,2019-12-20 11:27:46+00:00,511.638.175,104.478.313,358564,"Süßes Gift. Da muss man standhaft sein. 

#Windkraft - Schleswig-Holstein will Gemeinden an Gewinnen beteiligen

https://t.co/q57zfHMYoS","Sweet poison. You have to be steadfast.

#WindPower - Schleswig-Holstein wants to share profits with municipalities

https://t.co/q57zfHMYoS",POINT (10.4478313 51.1638175),2019-12,2,DE
1895,289357,Deutschland,2019-12-20 11:09:43+00:00,511.638.175,104.478.313,838105,RT @hstubner: DLF: Finanzministerin von Schleswig-Holstein will Gemeinden an Gewinnen beteiligen - Im Streit um den Ausbau von Windkraftanl…,RT @hstubner: DLF: Schleswig-Holstein's Finance Minister wants municipalities to share in profits - In the dispute over the expansion of wind power plants...,POINT (10.4478313 51.1638175),2019-12,2,DE
1896,289366,Deutschland,2019-12-20 10:54:58+00:00,511.638.175,104.478.313,491417,"@Markus_Soeder Eine vernünftige Maßnahme im Klimanotstand: Laufzeitverlängerung für AKW, bis ausreichend Windkraft installiert ist. Das wäre Ausstieg mit Verstand.",@Markus_Soeder A sensible measure in the climate emergency: extending the operating life of nuclear power plants until sufficient wind power is installed. That would be a sensible exit.,POINT (10.4478313 51.1638175),2019-12,2,DE
1897,289379,Deutschland,2019-12-20 10:17:12+00:00,511.638.175,104.478.313,544255,"RT @_GermanZero: Eine schöne Zusammenfassung unserer Kampagne, das 1,5 Grad-Ziel für Deutschland einzuhalten und so einen internationalen D…",RT @_GermanZero: A nice summary of our campaign to meet the 1.5 degree target for Germany and thus create an international...,POINT (10.4478313 51.1638175),2019-12,2,DE
1898,289390,Deutschland,2019-12-20 10:01:09+00:00,511.638.175,104.478.313,403642,"Dieser Plan ist der bisher einzige umfassende und ausreichend konsequente Klimaplan, den es für Deutschland gibt. @windmesse_de @_GermanZero https://t.co/DaSEHSYeKz",This plan is the only comprehensive and sufficiently consistent climate plan for Germany to date. @windmesse_de @_GermanZero https://t.co/DaSEHSYeKz,POINT (10.4478313 51.1638175),2019-12,2,DE
1899,289411,Germany,2019-12-20 09:23:57+00:00,511.638.175,104.478.313,369037,"RT @Deutschland_77: Die #Dauergeräusche, die #Windräder, #Windkraft, #Windenergie bzw. #Windkraftanlagen verursachen sollte jeder mal #gehö…","RT @Deutschland_77: Everyone should #hear the #constant noise caused by #wind turbines, #wind power, #wind energy, and #wind turbines...",POINT (10.4478313 51.1638175),2019-12,2,DE
1900,289431,Germany,2019-12-20 08:36:55+00:00,511.638.175,104.478.313,249083,"Am Leichtweiß-Institut, Abt. @Hyku_LWI beginnt gerade neue Forschung zum Einfluss von marinem Bewuchs auf #offshore #wind Strukturen. @tuBraunschweig mit @AWI_de und Partnern aus der Industrie https://t.co/845Bgg5O13","New research into the influence of marine fouling on #offshore #wind structures is currently underway at the Leichtweiß Institute, Dept. @Hyku_LWI. @tuBraunschweig with @AWI_de and partners from industry https://t.co/845Bgg5O13",POINT (10.4478313 51.1638175),2019-12,2,DE
1901,289459,Deutschland,2019-12-20 07:47:09+00:00,511.638.175,104.478.313,59944,"@Karl_Lauterbach Dass #Erneuerbare ""helfen"", nutzt nur ein wenig, gefordert ist nicht weniger als dass sie die Rolle von Atom+Kohle komplett übernehmen.  Da ist es mit ein paar #Windkraft-Anlagen mehr nicht getan.   Und dass sie das leisten können ist bislang nicht absehbar.","@Karl_Lauterbach The fact that #renewables ""help"" only helps a little; what's needed is nothing less than for them to completely take over the role of nuclear and coal. A few more #wind turbines won't suffice. And whether they can achieve this isn't yet foreseeable.",POINT (10.4478313 51.1638175),2019-12,2,DE
1902,289477,Deutschland,2019-12-20 07:04:19+00:00,511.638.175,104.478.313,122927,"Gericht bremst Windkraft-Firmen aus https://t.co/I88SE6HF4V Gespannt haben Windkraftgegner, aber auch das Singener Unternehmen Solarcomplex und die Münchner Firma Green City Energy nach Mannheim ...","Court puts the brakes on wind power companies https://t.co/I88SE6HF4V Opponents of wind power, as well as the Singen-based company Solarcomplex and the Munich-based company Green City Energy, were excited about Mannheim...",POINT (10.4478313 51.1638175),2019-12,2,DE
1903,289483,Germany,2019-12-20 06:50:59+00:00,511.638.175,104.478.313,714586,RT @joerg_spengler: #Klimaschutz-Fakt: Die wahren Vogelkiller sind Autos und die konventionelle Landwirtschaft. Und allein durch Glasscheib…,RT @joerg_spengler: #ClimateProtectionFact: The real bird killers are cars and conventional agriculture. And just by looking at the glass panes…,POINT (10.4478313 51.1638175),2019-12,2,DE
1904,289508,Germany,2019-12-20 05:19:57+00:00,511.638.175,104.478.313,187918,"@GrueneBundestag @badulrichmartha Ihr scheffelt Milliarden mit der Windenergie  aus Subventionen &amp; EEG Umlage, selbst dann, wenn die Dinger sich im Jahr nicht einmal drehen und nehmt den Blsckout grinsend für die Bevölkerung in Kauf! Hatte ein nettes Gespräch mit einem Involvierten, alles Lug &amp; Betrug","@GrueneBundestag @badulrichmartha You're raking in billions with wind energy from subsidies and the EEG surcharge, even when the things don't even turn once a year, and you grinningly accept the cash out for the people! Had a nice conversation with someone involved; it's all lies and deception.",POINT (10.4478313 51.1638175),2019-12,2,DE
1905,289515,Deutschland,2019-12-20 04:28:18+00:00,511.638.175,104.478.313,884481,Windkraft: Die Rotoren von heute werden der Sondermüll von morgen https://t.co/MHYkYYT7MH,Wind power: Today's rotors will be tomorrow's hazardous waste https://t.co/MHYkYYT7MH,POINT (10.4478313 51.1638175),2019-12,2,DE
1906,289558,Germany,2019-12-19 20:18:19+00:00,511.638.175,104.478.313,468522,"@ChristianApel1 @hannibal_von @Franke_FDP Die EEG Umlage ist gerade kein CO2 Preis, da sie z.B. auch auf Strom aus Windkraft fällig ist.","@ChristianApel1 @hannibal_von @Franke_FDP The EEG levy is not a CO2 price, as it is also due on electricity from wind power, for example.",POINT (10.4478313 51.1638175),2019-12,2,DE
1907,289564,Deutschland,2019-12-19 20:01:52+00:00,511.638.175,104.478.313,974604,"RT @UmweltBW: Die Renaissance der Kernkraftwerke für den Klimaschutz ist eine Schnapsidee. Ganz egal, wie nüchtern sie vorgetragen wird. Wa…",RT @UmweltBW: The renaissance of nuclear power plants for climate protection is a crazy idea. No matter how soberly it is presented. What…,POINT (10.4478313 51.1638175),2019-12,2,DE
1908,289577,Germany,2019-12-19 19:14:55+00:00,511.638.175,104.478.313,648048,Cool! Elektrolyseure gibt es inzwischen im Megawattbereich. Damit könnte man die viele Windenergie aus dem Norden in Wasserstoff oder (mit weiterem CO2 aus der Luft) in Erdgas verwandeln. Damit können Autos schnell betankt werden und umweltfreundlich fahren.,Cool! Electrolyzers now operate in the megawatt range. These could be used to convert the abundant wind energy from the north into hydrogen or (with additional CO2 from the air) into natural gas. This would allow cars to be refueled quickly and run in an environmentally friendly way.,POINT (10.4478313 51.1638175),2019-12,2,DE
1909,289593,Germany,2019-12-19 17:25:06+00:00,511.638.175,104.478.313,197424,Verwaltungsgerichtshof bremst Windkraft-Investoren aus: Das sagen die Gegner zum Urteil https://t.co/q3IrET9vRu,Administrative Court puts the brakes on wind power investors: What opponents say about the ruling https://t.co/q3IrET9vRu,POINT (10.4478313 51.1638175),2019-12,2,DE
1910,289600,Deutschland,2019-12-19 17:03:39+00:00,511.638.175,104.478.313,379754,"RT @sven_kindler: Sollten sich alle ansehen, die gegen mehr Windkraft Tempolimit und schnellen Kohleausstieg sind.

#AustraliaBurns #Climat…","RT @sven_kindler: Everyone who opposes more wind power, a speed limit, and a rapid coal phase-out should take a look.

#AustraliaBurns #Climate…",POINT (10.4478313 51.1638175),2019-12,2,DE
1911,289612,Germany,2019-12-19 16:03:02+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/2XE0TLIPcb","Wind energy
from the Alpine Republic of Austria
https://t.co/APYtE0BrS7 https://t.co/2XE0TLIPcb",POINT (10.4478313 51.1638175),2019-12,2,DE
1912,289620,Deutschland,2019-12-19 15:31:46+00:00,511.638.175,104.478.313,634843,"RT @M_Hundhausen: Kann das wahr sein? Australien brennt, die größte Hitze, die jemals gemessen wurde und Siemens mit @JoeKaeser will dort G…","RT @M_Hundhausen: Can this be true? Australia is burning, the worst heat ever recorded, and Siemens with @JoeKaeser wants to...",POINT (10.4478313 51.1638175),2019-12,2,DE
1913,289661,Deutschland,2019-12-19 13:05:02+00:00,511.638.175,104.478.313,558375,"Ausbaubremse Ausschreibungen: Eine neue Analyse der Fachagentur Windenergie an Land zeigt, dass von den erfolgreichen Geboten bei den Windkraftauktionen bislang nur 15 % der möglichen Leistung in Betrieb ist. https://t.co/YpMCU4PXBR","Tenders slow expansion: A new analysis by the German Onshore Wind Energy Agency shows that of the successful bids in the wind power auctions, only 15% of the potential capacity is currently in operation. https://t.co/YpMCU4PXBR",POINT (10.4478313 51.1638175),2019-12,2,DE
1914,289715,Deutschland,2019-12-19 10:42:22+00:00,511.638.175,104.478.313,63549,"Unsere #ZahlderWoche stammt dieses Mal vom @ZSW_BW: Fast 43% der #Energie für den #Stromverbrauch in Deutschland kommen aus #erneuerbareEnergie​n wie #Windkraft, #Photovoltaik, #Biomasse und #Wasserkraft https://t.co/FjgxFa9GFw","Our #numberoftheweek this time comes from @ZSW_BW: Almost 43% of the #energy for #electricity consumption in Germany comes from #renewableenergy such as #wind power, #photovoltaics, #biomass and #hydropower https://t.co/FjgxFa9GFw",POINT (10.4478313 51.1638175),2019-12,2,DE
1915,289719,Deutschland,2019-12-19 10:37:06+00:00,511.638.175,104.478.313,880756,Wie ein unvereinbarer Widerspruch im Handeln des @NABU_de zur „Kunst“ stilisiert wird. #Windkraft #Naturschutz https://t.co/MkQ8oMjDzN,"How an irreconcilable contradiction in @NABU_de's actions is stylized as ""art."" #WindPower #NatureConservation https://t.co/MkQ8oMjDzN",POINT (10.4478313 51.1638175),2019-12,2,DE
1916,289729,Germany,2019-12-19 10:14:34+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/cxzoXWyWhL","Wind energy
from the Alpine Republic of Austria
https://t.co/APYtE0BrS7 https://t.co/cxzoXWyWhL",POINT (10.4478313 51.1638175),2019-12,2,DE
1917,289751,Germany,2019-12-19 09:12:06+00:00,511.638.175,104.478.313,458675,RT @rehsche: #Erneuerbare Energien decken fast Hälfte des deutschen Energiekonsums! Ihr Anteil ist 2019 um fast fünf auf 43 % nach oben ges…,RT @rehsche: #Renewable energies cover almost half of Germany's energy consumption! Their share increased by almost five percent to 43 percent in 2019…,POINT (10.4478313 51.1638175),2019-12,2,DE
1918,289755,Deutschland,2019-12-19 09:01:15+00:00,511.638.175,104.478.313,934410,RT @bdew_ev: #Erneuerbare decken 2019 fast 43% des Stromverbrauchs in Deutschland. Bleibt der Zubau von #Windkraft faktisch gestoppt &amp; gibt…,"RT @bdew_ev: #Renewables covered almost 43% of electricity consumption in Germany in 2019. If the expansion of #wind power remains effectively halted, there will be…",POINT (10.4478313 51.1638175),2019-12,2,DE
1919,289762,Deutschland,2019-12-19 08:47:56+00:00,511.638.175,104.478.313,863869,"Sollten sich alle ansehen, die gegen mehr Windkraft Tempolimit und schnellen Kohleausstieg sind.

#AustraliaBurns #ClimateCrisis #ActNow https://t.co/2mSPR0x2ov","Everyone who opposes more wind power, a speed limit, and a rapid coal phase-out should take a look.

#AustraliaBurns #ClimateCrisis #ActNow https://t.co/2mSPR0x2ov",POINT (10.4478313 51.1638175),2019-12,2,DE
1920,289783,Deutschland,2019-12-19 07:38:20+00:00,511.638.175,104.478.313,728802,"@Degrad21 @nurdermarcus @SvenjaSchulze68 Ihr habt ab morgen den fehlerfreien Menschen, den interessenfreien ehrlichen Betreiber, die Umgebung ohne veränderliche äußere Einflüsse (Dürre, Hitze, Stürme)? Und alles nur aus Angst vor Windkraft und Photovoltaik?","@Degrad21 @nurdermarcus @SvenjaSchulze68 Starting tomorrow, you'll have flawless people, honest operators without bias, and an environment free from changing external influences (drought, heat, storms)? And all this just because of fear of wind power and photovoltaics?",POINT (10.4478313 51.1638175),2019-12,2,DE
1921,289803,Deutschland,2019-12-19 06:06:04+00:00,511.638.175,104.478.313,804705,"RT @kainiebert: @N_Heisterhagen 3. Es gibt weltweit (!) kein (!!) einziges (!!!) funktionierendes Endlager für hochradioaktive Abfälle.

4.…","RT @kainiebert: @N_Heisterhagen 3. There is not a single (!!!) functioning repository for high-level radioactive waste anywhere in the world.

4.…",POINT (10.4478313 51.1638175),2019-12,2,DE
1922,289818,Deutschland,2019-12-18 23:17:53+00:00,511.638.175,104.478.313,385551,"@beimerin @OliverHaas19 @evilestmav @avi_shomer @MartinErkelenz @SimeonPreuss @MoormannRainer @robschuchmann @BlatzUwe @Mastero97 @HalleVerkehrt @fwieschollek @Keeper_86 @HuslerLaurenz @jottes @BjrnPeters3 @kreiten_irma @zebracowboy @HubertBoth1 @trebbianos @Die_Kehrseite @quantenwelt @0Thessa @orangersperling @FreyrNjoerd @CKemfert @AntiAtomPiraten Wenn die Insel zu viel produziert, wird die ansonsten wertlose Überproduktion im dänischen Netz verkauft. Das dänische Netz funktioniert nur, weil Norwegen, Schweden und Deutschland die hochgradig volatile Windenergie abpuffern und Dänemark bei Flaute versorgen.","@beimerin @OliverHaas19 @evilestmav @avi_shomer @MartinErkelenz @SimeonPreuss @MoormannRainer @robschuchmann @BlatzUwe @Mastero97 @HalleVerkehrt @fwieschollek @Keeper_86 @HuslerLaurenz @jottes @BjrnPeters3 @kreiten_irma @zebracowboy @HubertBoth1 @trebbianos @Die_Kehrseite @quantenwelt @0Thessa @orangersperling @FreyrNjoerd @CKemfert @AntiAtomPiraten If the island produces too much, the otherwise worthless surplus is sold on the Danish grid. The Danish grid only works because Norway, Sweden, and Germany buffer the highly volatile wind energy and supply Denmark when there is no wind.",POINT (10.4478313 51.1638175),2019-12,2,DE
1923,289822,Germany,2019-12-18 23:04:09+00:00,511.638.175,104.478.313,312018,"RT @ArneBab: @GerdTomate @mightybuyer @Kricke1905 @HGMaassen @Die_Gruenen ""Ganz ruhig, wenn wir zu schnell Solarenergie ausbauen, werden Ko…","RT @ArneBab: @GerdTomate @mightybuyer @Kricke1905 @HGMaassen @Die_Gruenen ""Calm down, if we expand solar energy too quickly, co...",POINT (10.4478313 51.1638175),2019-12,2,DE
1924,289830,Deutschland,2019-12-18 22:28:03+00:00,511.638.175,104.478.313,728802,"@OAGM202 @ArndtSchmidt @SvenjaSchulze68 Windenergie wird durch Temperaturunterschiede erneuert, die auf die Erde einstrahlende Sonnenenergie durch Kernschmelze in der Sonne.

15 Minuten Einzelnachhilfe, macht 8€ bitte.","@OAGM202 @ArndtSchmidt @SvenjaSchulze68 Wind energy is renewed by temperature differences, the solar energy radiating to Earth is renewed by nuclear meltdown in the sun.

15 minutes of one-on-one tutoring, €8 please.",POINT (10.4478313 51.1638175),2019-12,2,DE
1925,289843,Deutschland,2019-12-18 21:20:40+00:00,511.638.175,104.478.313,983670,"@OliverHaas19 @MartinErkelenz @beimerin @rossreiter @avi_shomer @SimeonPreuss @MoormannRainer @robschuchmann @BlatzUwe @Mastero97 @HalleVerkehrt @fwieschollek @Keeper_86 @HuslerLaurenz @jottes @BjrnPeters3 @kreiten_irma @zebracowboy @HubertBoth1 @trebbianos @Die_Kehrseite @quantenwelt @0Thessa @orangersperling @FreyrNjoerd @CKemfert @AntiAtomPiraten Sogar Quaschning sagt, dass wir ohne Offshore Windkraft den Energiebedarf am Land mit EE gar nicht erst erfüllen können. Wie Sie auf eine solche Aussage kommen bin ich daher verwirrt.","@OliverHaas19 @MartinErkelenz @beimerin @rossreiter @avi_shomer @SimeonPreuss @MoormannRainer @robschuchmann @BlatzUwe @Mastero97 @HalleVerkehrt @fwieschollek @Keeper_86 @HuslerLaurenz @jottes @BjrnPeters3 @kreiten_irma @zebracowboy @HubertBoth1 @trebbianos @Die_Kehrseite @quantenwelt @0Thessa @orangersperling @FreyrNjoerd @CKemfert @AntiAtomPiraten Even Quaschning says that without offshore wind power, we won't be able to meet onshore energy needs with renewable energy. I'm therefore confused as to how you came to such a statement.",POINT (10.4478313 51.1638175),2019-12,2,DE
1926,289847,Deutschland,2019-12-18 20:52:25+00:00,511.638.175,104.478.313,729894,Wind­ener­gie und Arten­schutz ver­bin­den - https://t.co/XCmEepWgEo,Combining wind energy and species conservation - https://t.co/XCmEepWgEo,POINT (10.4478313 51.1638175),2019-12,2,DE
1927,289861,Deutschland,2019-12-18 19:47:55+00:00,511.638.175,104.478.313,9292,"Einen Tag, nachdem die Landesregierung zum #Windkraft-Ausbau die dritte Version überarbeiteter Regionalpläne vorgestellt hat, kocht der Ärger bei Anwohnern und Ausbaukritikern über. https://t.co/1bU2ZR4R1u https://t.co/9NxNQFOl5r","One day after the state government presented the third version of revised regional plans for #windpower expansion, anger is boiling over among residents and critics of the expansion. https://t.co/1bU2ZR4R1u https://t.co/9NxNQFOl5r",POINT (10.4478313 51.1638175),2019-12,2,DE
1928,289866,Deutschland,2019-12-18 19:13:07+00:00,511.638.175,104.478.313,728802,"@cducsubt @DoroBaer Mobilität der Zukunft können Flugtaxis aber nur für sehr wenige sein. 
Allein die Energieversorgung scheitert daran, dass irgendjemand in den letzten 10 Jahren den Ausbau von Windkraft und Photovoltaik sowie den Netzausbau massiv gebremst hat. Findet mal raus, wer das bloß war!","@cducsubt @DoroBaer But flying taxis can only be the mobility of the future for a very few. The energy supply alone is failing because someone has massively slowed down the expansion of wind power and photovoltaics, as well as grid expansion, over the last 10 years. Find out who that was!",POINT (10.4478313 51.1638175),2019-12,2,DE
1929,289871,Germany,2019-12-18 18:56:59+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/ZFdY4Bnwux","Wind energy
from the Alpine Republic of Austria
https://t.co/APYtE0BrS7 https://t.co/ZFdY4Bnwux",POINT (10.4478313 51.1638175),2019-12,2,DE
1930,289881,Deutschland,2019-12-18 18:28:56+00:00,511.638.175,104.478.313,637108,"Bitte mehr davon ..😄
https://t.co/p2daPN7573
#Windkraft #WindkraftNeinDanke #Abriss #Rückbau","More of this, please..😄
https://t.co/p2daPN7573
#WindPower #WindPowerNoThanks #Demolition #Deconstruction",POINT (10.4478313 51.1638175),2019-12,2,DE
1931,289887,Deutschland,2019-12-18 17:58:38+00:00,511.638.175,104.478.313,95718,"RT @ConstZerger: 2019: Eine klimapolitische Katastrophe jagt die nächste. #Klimapaket, #COP25, verschleppter #Kohleausstieg und neue Hürden…","RT @ConstZerger: 2019: One climate policy catastrophe follows another. #ClimatePackage, #COP25, delayed #coal phase-out, and new hurdles...",POINT (10.4478313 51.1638175),2019-12,2,DE
1932,289896,Germany,2019-12-18 17:26:02+00:00,511.638.175,104.478.313,302890,"RT @KathrinAnna: Zuerst die #Energiewende mit absurden Abstandsregeln #Windkraft zerschreddern, dann den  #Atomausstieg in Frage stellen...…","RT @KathrinAnna: First destroy the #energytransition with absurd distance rules for #windpower, then question the #nuclear phase-out...…",POINT (10.4478313 51.1638175),2019-12,2,DE
1933,289906,Deutschland,2019-12-18 16:33:07+00:00,511.638.175,104.478.313,717296,"Weshalb dem Norden ein harter #Strukturwandel bevorsteht, es aber dennoch Chancen bei #Windenergie und #Wasserstoff gibt. Wirtschaftsforscher Henning Vöpel: Dem Norden droht der Absturz  https://t.co/EQAEAbrr3b","Why the North is facing a tough #structural change, but there are still opportunities in #wind energy and #hydrogen. Economic researcher Henning Vöpel: The North is threatened with collapse https://t.co/EQAEAbrr3b",POINT (10.4478313 51.1638175),2019-12,2,DE
1934,289911,Deutschland,2019-12-18 16:20:52+00:00,511.638.175,104.478.313,156627,RT @ulrics3: @peteraltmaier Man kann viel Geld sparen und den Betreibern nichts bezahlen. Dazu muss nur eine Förderabgabe von 100% eingefüh…,RT @ulrics3: @peteraltmaier You can save a lot of money and pay the operators nothing. All you have to do is introduce a 100% levy...,POINT (10.4478313 51.1638175),2019-12,2,DE
1935,289932,Germany,2019-12-18 15:10:38+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/oPFHMkgjS9","Wind energy
from the Alpine Republic of Austria
https://t.co/APYtE0BrS7 https://t.co/oPFHMkgjS9",POINT (10.4478313 51.1638175),2019-12,2,DE
1936,289948,Deutschland,2019-12-18 14:10:11+00:00,511.638.175,104.478.313,413141,"Die NRW-Landesregierung hat ein „5. Entfesselungspaket“ für den Ausbau der Erneuerbaren Energien beschlossen. Bis 2030 soll sich die installierte Leistung von Windkraft (auf 10,5 Gigawatt) und Photovoltaik (auf 11,5 Gigawatt) verdoppeln. #Energiewende #Windenergie #NRW","The NRW state government has adopted a ""5th Unleashing Package"" for the expansion of renewable energies. The installed capacity of wind power (to 10.5 gigawatts) and photovoltaics (to 11.5 gigawatts) is to double by 2030. #EnergyTransition #WindEnergy #NRW",POINT (10.4478313 51.1638175),2019-12,2,DE
1937,289953,Deutschland,2019-12-18 14:05:18+00:00,511.638.175,104.478.313,413141,"Schleswig-Holstein (Innenministerium) hat 338 Flächen mit insgesamt 31.897 Hektar als Windenergie-Vorranggebiete ausgewiesen. Das entspricht 2 % der Landesfläche. Ziel: 10 GW Windenergie-Leistung bis 2025 (derzeit: 6,6 GW), so @IWRPressedienst","Schleswig-Holstein (Ministry of the Interior) has designated 338 areas totaling 31,897 hectares as wind energy priority areas. This corresponds to 2% of the state's area. The goal: 10 GW of wind energy capacity by 2025 (currently: 6.6 GW), according to @IWRPressedienst",POINT (10.4478313 51.1638175),2019-12,2,DE
1938,289985,Deutschland,2019-12-18 12:34:46+00:00,511.638.175,104.478.313,452670,"Klar. ""Die #Koalition hat sich verständigt."" Haben Frau #Merkel, die @cducsubt und die @CDU also nix mit zu tun. Oder wollten die alle kürzere Abstände und die @spdde ist wieder Schuld?
#Abstandsregelung #Windenergie #Energiewende https://t.co/Z2wIXjwsEB","Sure. ""The #coalition has reached an agreement."" So Ms. #Merkel, the @cducsubt, and the @CDU have nothing to do with it. Or did they all want shorter distances and the @spdde is to blame again?
#distanceregulation #windenergy #energytransition https://t.co/Z2wIXjwsEB",POINT (10.4478313 51.1638175),2019-12,2,DE
