,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
2337,2337,2338,292724,Bad Rodach,2019-12-07 14:51:39+00:00,503.411.272,107.785.015,869660,"@EsserWerner @er_Esrev @kommonjetzt @Ende__Gelaende Ich verstehe das nicht 
Was kostet der Bau eines Atomkraftwerkes 
Was kostet der Bau von Windkraft und Solar",@ esserwerner @ er_esrev @ kommonjetzt @ ende__gelaende nt understand . much cost build nuclear power plant ? much cost build wind solar power plants ?,POINT (10.7785015 50.3411272),2019-12,2,DE,1,1
2338,2338,2339,276291,Wolfsburg,2020-01-31 11:48:34+00:00,524.205.588,107.861.682,468241,@DerWanderer4 @Horsie49 @Shiyanying @Karl_Lauterbach Atomkraft ist besser als PV und deutlich schlechter als Windkraft beim CO2 pro kWh...Vorausgesetzt man nimmt bei PV 80% Kohlestrom für die Herstellung an und bei Atomkraft 70% nuklear (🇨🇵) für Anreicherung und 0 g CO2 für Zwischen- und Endlagerung. Real sieht es wohl anders aus.,@ derwanderer4 @ horsie49 @ shiyanying @ karl_lauterbach nuclear power better pv significantly worse wind power terms co2 emissions per kwh ... assuming assume 80 % coal-fired power pv production 70 % nuclear ( 🇨🇵 ) enrichment 0 g co2 interim final storage . reality probably different .,POINT (10.7861682 52.4205588),2020-01,2,DE,1,1
2339,2339,2340,278393,Wolfsburg,2020-01-27 12:10:38+00:00,524.205.588,107.861.682,468241,"@Aspelkamp @CKemfert @Teodeco Sieht in den Ortschaften fern der Städte nicht anders aus. Auch macht es sehr einen Unterschied, wem die Anlage gehört. Die Bauern die früh schon ein sechstel Hektar Ackerland für eine Windkraftanlage investiert hatten, sehen das besonders heute oft anders als die ""Zugereisten""","@ aspelkamp @ ckemfert @ teodeco s different villages far cities . also makes big difference owns facility . farmers invested sixth hectare farmland wind turbine early often see things differently `` newcomers ,  especially today .",POINT (10.7861682 52.4205588),2020-01,2,DE,1,8
2340,2340,2341,290416,Wolfsburg,2019-12-17 11:42:26+00:00,524.205.588,107.861.682,468241,"@MelanieBergma18 @ichbinschoener Für Braunkohle gab es auch nie eine Abstandsregel. Wäre Windenergie wie Braunkohle, man würde Menschen enteignen und Dörfer vernichten dafür.","@ melaniebergma18 @ ichbinschoener never distance rule lignite either . wind energy like lignite , people expropriated villages destroyed .",POINT (10.7861682 52.4205588),2019-12,2,DE,1,20
2341,2341,2342,274701,Wernigerode,2020-02-04 07:37:32+00:00,518.344.172,107.862.526,509767,"@nikitheblogger Das finde ich alles ganz schlimm. Und wer die Partei wählt ist fast noch schlimmer. Das heißt jedoch nicht, dass wir weniger für das Klima tun müssen. Wir sollten vor allen Dingen anderen Ländern zeigen, was man alles machen kann. Solarenergie, Wasserkraft, Windkraft.","@ nikitheblogger think terrible . voting party almost worse . however , nt mean less climate . , show countries can . solar energy , hydropower , wind power .",POINT (10.7862526 51.8344172),2020-02,2,DE,1,-1
2342,2342,2343,288685,Wernigerode,2019-12-24 13:54:16+00:00,518.344.172,107.862.526,612130,RT @Solarserver: Mehr Sonne für China: Ein chinesischer Bericht zu regenerativen Energien empfiehlt den massiven Ausbau der Photovoltaik un…,rt @ solarserver : sun china : chinese report renewable energies recommends massive expansion photovoltaics and…,POINT (10.7862526 51.8344172),2019-12,2,DE,1,-1
2343,2343,2344,288092,Landsberg am Lech,2019-12-27 20:14:36+00:00,480.514.973,108.737.728,639719,"RT @MeyerMensch: Windenergie und Vögel: ""Die Opferzahlen sind viel höher als gedacht"" schreibt GEO. Ob das die Klimaextremisten hören wolle…","rt @ meyermensch : wind energy birds : `` number victims much higher expected ,  writes geo . wonder climate extremists want hear ...",POINT (10.8737728 48.0514973),2019-12,2,DE,1,18
2344,2344,2345,272316,Oldenburg in Holstein,2020-02-14 17:44:46+00:00,542.922.574,108.809.805,785963,RT @VERNUNFTKRAFTBB: Wann tritt die Abschaltung dann nun in Kraft??? @bundesrat @BMVI @BMWi_Bund Bundesrat  - Windenergie https://t.co/EHiU…,rt @ vernunftkraftbb : will shutdown come effect ? ? ? @ bundesrat @ bmvi @ bmwi_bund bundesrat - wind energy …,POINT (10.8809805 54.2922574),2020-02,2,DE,1,-1
2345,2345,2346,273353,Oldenburg in Holstein,2020-02-10 09:41:57+00:00,542.922.574,108.809.805,823264,"Sturmfest und erdverwachsen, Windkraft aus Niedersachsen. Sabine dreht uns nicht den Saft ab! Und unsere Stromnetze bei EWE sind sogar erdverkabelt.
#Windkraft #Niedersachsen #sturmsabine https://t.co/3ePxAkHEcG","storm-proof grounded , wind power lower saxony . sabine wo nt turn power ! power grids ewe even underground . # windpower # lowersaxony # stormsabine",POINT (10.8809805 54.2922574),2020-02,2,DE,1,0
2346,2346,2347,287742,Oldenburg in Holstein,2019-12-30 08:18:06+00:00,542.922.574,108.809.805,785963,Windpark Obbach: Masteranlage verlor Getriebeöl https://t.co/wdXvPFct4n,obbach wind farm : master turbine lost gear oil,POINT (10.8809805 54.2922574),2019-12,2,DE,1,-1
2347,2347,2348,289902,Oldenburg in Holstein,2019-12-18 17:02:22+00:00,542.922.574,108.809.805,195782,RT @Stimme: Kann mir noch mal jemand erklären warum wir Russisches Roulette mit unserer Zukunft spielen und die Kernkraft reaktivieren soll…,rt @ stimme : can someone explain play russian roulette future reactivate nuclear power…,POINT (10.8809805 54.2922574),2019-12,2,DE,1,1
2348,2348,2349,292952,Oldenburg in Holstein,2019-12-05 18:01:08+00:00,542.922.574,108.809.805,785963,RT @VERNUNFTKRAFTBB: Verrückte Welt! Es gibt zwei Arten von Naturschutz: Guten - wenn er die Windindustrie begünstigt - und schlechten- wen…,rt @ vernunftkraftbb : crazy world ! two kinds nature conservation : good—when benefits wind industry—and bad—when ...,POINT (10.8809805 54.2922574),2019-12,2,DE,1,7
2349,2349,2350,280996,Königsbrunn,2020-01-20 15:14:25+00:00,482.679.546,108.883.816,516415,RT @dushanwegner: Windkraft ist Gewalt. https://t.co/VCh23XNrUF,rt @ dushanwegner : wind power violence .,POINT (10.8883816 48.2679546),2020-01,2,DE,1,10
2350,2350,2351,269342,Augsburg,2020-02-25 22:11:53+00:00,483.668.041,108.986.971,327215,"RT @WeisserBushard: Herr Altmaier was sind Sie bloßfür ein Mensch, sind Ihnen die betroffenen Anwohner und Ihre Gesundheit egal?
https://t.…","rt @ weisserbushard : mr. altmaier , kind person ? care affected residents health ? https : //t.…",POINT (10.8986971 48.3668041),2020-02,2,DE,1,2
2351,2351,2352,269964,Augsburg,2020-02-22 10:44:22+00:00,483.668.041,108.986.971,327215,RT @Gegenwind_OR: @marxist @VLAB_Natur @marxist: #Atomenergie UND Forschung einfach zu stoppen ist kollektive Vernichtung von Mehrwert. Im…,rt @ gegenwind_or : @ marxist @ vlab_natur @ marxist : simply stopping # nuclear energy research collective destruction added value . in…,POINT (10.8986971 48.3668041),2020-02,2,DE,1,1
2352,2352,2353,277313,Augsburg,2020-01-29 09:01:23+00:00,483.668.041,108.986.971,554811,Windkraft: Branche fordert Politik zum Handeln auf https://t.co/5cCXLEHKgX https://t.co/PP442541pK,wind power : industry calls politicians act,POINT (10.8986971 48.3668041),2020-01,2,DE,1,-1
2353,2353,2354,281186,Augsburg,2020-01-19 20:22:29+00:00,483.668.041,108.986.971,519508,So konsequent setzt der schlaue Norden auf #Wasserstoff. https://t.co/OPYkHl9azW #Hamburg #h2 #elektrolyseur #windkraft,smart north consistently relying # hydrogen . # hamburg # h2 # electrolyzer # windpower,POINT (10.8986971 48.3668041),2020-01,2,DE,1,9
2354,2354,2355,286439,Augsburg,2020-01-04 08:31:19+00:00,483.668.041,108.986.971,327215,"RT @Gegenwind_OR: #Windpark Obbach: #Windkraftanlage verliert 700 Liter Getriebeöl. #Bio-Felder ringsum, 30 cm Boden abgetragen, Turm von „…","rt @ gegenwind_or : # windfarm obbach : # wind turbine leaks 700 liters gear oil . # organic fields around , 30 cm soil removed , tower `` ...",POINT (10.8986971 48.3668041),2020-01,2,DE,1,8
2355,2355,2356,287738,Augsburg,2019-12-30 08:48:26+00:00,483.668.041,108.986.971,327215,"RT @FehringerMartin: Bayern: GE-Windrad verliert 700 l Getriebeöl https://t.co/rg6ZwVuBbP #Windkraft umweltfreundlich? Wer es glaubt, der w…","rt @ fehringermartin : bavaria : ge wind turbine leaks 700 liters gear oil # wind power environmentally friendly ? believe , ...",POINT (10.8986971 48.3668041),2019-12,2,DE,1,-1
2356,2356,2357,288625,Augsburg,2019-12-25 08:47:14+00:00,483.668.041,108.986.971,327215,"RT @FehringerMartin: Es gibt ja welche, die es nicht glauben FOCUS-Leserdebatte: Ist der Protest gegen die Windkraft berechtigt? - FOCUS On…",rt @ fehringermartin : nt believe . focus reader debate : protest wind power justified ? - focus on…,POINT (10.8986971 48.3668041),2019-12,2,DE,1,10
2357,2357,2358,291038,Augsburg,2019-12-14 10:54:14+00:00,483.668.041,108.986.971,327215,"RT @GeorgeH1791: @Nuklearia @Wetzelstrom Ja, ein Blick auf den Primärenergiebedarf und dessen Abdeckung aus EE, insbesondere Windkraft, ist…","rt @ georgeh1791 : @ nuklearia @ wetzelstrom yes , look primary energy demand coverage renewables , especially wind power , ...",POINT (10.8986971 48.3668041),2019-12,2,DE,1,1
2358,2358,2359,292131,Augsburg,2019-12-10 07:48:28+00:00,483.668.041,108.986.971,327215,"@jowimuenchen @SZ_TopNews @SvenjaSchulze68 @sven_giegold @AZ_Augsburg @BMWi_Bund @GrueneBundestag @bund_net https://t.co/PzRbo1pS1T
Suchen Windkraft.
Studie von Havard Wissenschaftler",@ jowimuenchen @ sz_topnews @ svenjaschulze68 @ sven_giegold @ az_augsburg @ bmwi_bund @ gruenebundestag @ bund_net search wind power . study harvard scientists,POINT (10.8986971 48.3668041),2019-12,2,DE,1,24
2359,2359,2360,292483,Augsburg,2019-12-08 18:47:44+00:00,483.668.041,108.986.971,327215,"Die #Zukunft wird verhindert solange #Flugbenzin nicht besteuert wird.
Und damit werden #WINDRÄDER unnötig
#subventionen f Windenergie stoppen, H2 und synthetische Kraftstoffe fördern. @spdde
@Die_Gruenen #FridaysForFuture 
#EU @vonderleyen
@peteraltmaier
https://t.co/zLTjFBLuJ4","# future will prevented long # aviation fuel nt taxed . makes # windturbines unnecessary . stop # subsidies wind energy , promote hydrogen synthetic fuels . @ spdde @ die_gruenen # fridaysforfuture # eu @ vonderleyen @ peteraltmaier",POINT (10.8986971 48.3668041),2019-12,2,DE,1,-1
2360,2360,2361,294438,Augsburg,2019-12-01 09:11:22+00:00,483.668.041,108.986.971,327215,"Erneuerbare Energien: So viel Windstrom wie nie zuvor https://t.co/IDLfYtG4sB 
@ARD_Presse ist sich nie zu schade Werbung für #Windraeder zu machen ohne auch nur einen Funken wissen über die Folgen dieser Technik zu haben. BAUCHGEFUEHL DER REDAKTION IST ENTSCHEIDENT",renewable energies : wind power ever @ ard_presse never advertising # windturbines without even shred knowledge consequences technology . editor s gut feeling decisive,POINT (10.8986971 48.3668041),2019-12,2,DE,1,-1
2361,2361,2362,271718,"Regensburg, Landkreis",2020-02-16 08:36:57+00:00,515.995.019,109.113.219,230384,"@null_neun_elf Wie sieht es dann eigentlich mit der Betriebsgenehmigung aus?

Hätte das örtliche Landratsamt den Betrieb dieses #Windrades|es überhaupt genehmigen dürfen?

#Windkraft",@ null_neun_elf operating permit ? local district office even allowed permit operation # wind turbine ? # windpower,POINT (10.9113219 51.5995019),2020-02,2,DE,1,-1
2362,2362,2363,278627,"Regensburg, Landkreis",2020-01-27 06:23:01+00:00,515.995.019,109.113.219,321618,"@SilviaRosem @Timofap @haraldlaatsch Ein windpark tötet pro Jahr 20.000 Tiere.
Im Straßenverkehr sinds mehrere Millionen!","@ silviarosem @ timofap @ haraldlaatsch wind farm kills 20,000 animals year . road traffic , s several million !",POINT (10.9113219 51.5995019),2020-01,2,DE,1,-1
2363,2363,2364,293720,"Regensburg, Landkreis",2019-12-03 12:30:32+00:00,515.995.019,109.113.219,230384,"@Rocketist @womawo 30.000 Windräder zuviel.

Eine bullshit-Technologie. Tonnen von Sondermüll. 

Und krank machend schon beim Betrieb. 

#Windkraft
#Infraschall

https://t.co/ij2Q07Fcra","@ rocketist @ womawo 30,000 wind turbines many . bullshit technology . tons hazardous waste . sickening even operation . # windpower # infrasound",POINT (10.9113219 51.5995019),2019-12,2,DE,1,-1
2364,2364,2365,275112,Weißenburg in Bayern,2020-02-02 16:47:08+00:00,490.305.748,109.718.974,797944,"Wir können eine #Energiewende und Versorgungssicherheit nur gewährleisten wenn wir 
a) die #Kohlekraftwerk e behalten 
oder 
b) die #CDU #CSU aus der Regierung entfernen. Denn mit denen wird es keine #Energiewende geben!

Ein Trauerspiel!

https://t.co/6YVtp8dAwD","can ensure # energytransition security supply ) keep # coal-fired power plants b ) remove # cdu # csu government . , will # energytransition ! tragedy !",POINT (10.9718974 49.0305748),2020-02,2,DE,1,15
2365,2365,2366,279855,Weißenburg in Bayern,2020-01-23 22:27:37+00:00,490.305.748,109.718.974,249705,"RT @ilgrande_muc: @VQuaschning @BMWi_Bund @peteraltmaier @handelsblatt Ich weiß, dass wir das alles nur nicht verstehen. Man nimmt Kohlekra…",rt @ ilgrande_muc : @ vquaschning @ bmwi_bund @ peteraltmaier @ handelsblatt know just nt understand . use coal power ...,POINT (10.9718974 49.0305748),2020-01,2,DE,1,14
2366,2366,2367,287663,Weißenburg in Bayern,2019-12-30 21:06:36+00:00,490.305.748,109.718.974,930148,@hypeenforcement @solarpapst @KESS_ Das ist scheinbar die Rechnung um völlig   autark zu sein. Mit Stromanschluss darf man auch Windkraft nutzen und manchmal scheint auch im Winter die Sonne.,"@ hypeenforcement @ solarpapst @ kess_ seems answer completely self-sufficient . electricity connection , can also use wind power , sometimes sun shines even winter .",POINT (10.9718974 49.0305748),2019-12,2,DE,1,-1
2367,2367,2368,276866,Bad Staffelstein,2020-01-30 11:15:07+00:00,501.028.339,10.999.159,280000,Das Interesse an Stromabnahmeverträgen (PPAs) für #PV- und Windkraftanlagen in Europa hat Fahrt aufgenommen. Der größte PPA-Markt für PV? Spanien. Allein dort sind 2019 #PV-Anlagen mit 4396 MW angekündigt worden. #ErneuerbareEnergie https://t.co/Ap9DvwOgtw via @pvmagazine_de,"interest power purchase agreements ( ppas ) # pv wind power plants europe gained momentum . largest ppa market pv ? spain . alone , 4,396 mw # pv plants announced 2019 . # renewableenergy via @ pvmagazine_de",POINT (10.999159 50.1028339),2020-01,2,DE,1,-1
2368,2368,2369,280470,Bad Staffelstein,2020-01-22 15:25:08+00:00,501.028.339,10.999.159,280000,"Wie kann der Wandel zur Nachhaltigkeit gelingen? Ein Forscherteam mit österreichischer Beteiligung definiert in einer jüngsten Studie 6 „Kippmechanismen“.  Der Schlüssel dabei liegt in der dezentraler Energiegewinnung, durch #Solar- und Windkraft. https://t.co/d8AVgpwlLg",can transition sustainability succeed ? research team austrian participation defines six `` tipping mechanisms  recent study . key lies decentralized energy generation # solar wind power .,POINT (10.999159 50.1028339),2020-01,2,DE,1,-1
2369,2369,2370,268720,Erlangen,2020-02-27 08:29:09+00:00,495.928.616,11.1956,793816,"Katastrophe in Australien hat eine Ursache: fossile Energie.
Warum können wir nicht einfach auf erneuerbare Energien umsteigen? Warum tut Regierung alles erneuerbare Energien zu verhindern. Viel zu wenig PV seit 2012, viel zu wenig Windkraft seit 2018.
https://t.co/0wzaVu6pRq","catastrophe australia one cause : fossil fuels . ca nt simply switch renewable energy ? government everything can prevent renewable energy ? far little pv since 2012 , far little wind power since 2018 .",POINT (11.0056 49.5928616),2020-02,2,DE,1,-1
2370,2370,2371,269469,Erlangen,2020-02-25 17:09:57+00:00,495.928.616,11.1956,793816,RT @energieblogging: Am 25. 02.2000 beschloss der #Bundestag das #Erneuerbare-Energien-Gesetz #EEG.  Zum Jubiläum hat energieblog Stimmen g…,"rt @ energieblogging : february 25 , 2000 , # bundestag passed # renewableenergyact # eeg . mark anniversary , energieblog collected voices…",POINT (11.0056 49.5928616),2020-02,2,DE,1,-1
2371,2371,2372,270851,Erlangen,2020-02-18 20:38:53+00:00,495.928.616,11.1956,733040,@peteraltmaier Warum können wir die Energie zur H2 Herstellung nicht selbst generieren durch #Photovoltaikanlagen und #Windkraft ? Wir wollen uns doch nicht von den Russen abhängig machen. https://t.co/7FCVj0xFmH,@ peteraltmaier ca nt generate energy h2 production # photovoltaic systems # wind power ? nt want become dependent russians .,POINT (11.0056 49.5928616),2020-02,2,DE,1,9
2372,2372,2373,279543,Erlangen,2020-01-24 15:27:04+00:00,495.928.616,11.1956,793816,"@BMWi_Bund @DerBuschfunker @bej_gff @maybritillner @peteraltmaier @CKemfert @jdoeschner @VQuaschning @sixtus Viel bedrucktes Papier. Sie brauchen doch nur auf die Zahlen zu schauen. Windenergie ist 2019 praktisch vollkommen eingebrochen, Photovoltaik schon länger. Unglaubliche Hürden. Das EEG ist kein Gesetzt für die Förderung der Erneuerbaren Energien, sondern eins für die Behinderung.","@ bmwi_bund @ derbuschfunker @ bej_gff @ maybritillner @ peteraltmaier @ ckemfert @ jdoeschner @ vquaschning @ sixtus lot printed paper . just look numbers . wind energy practically collapsed completely 2019 , photovoltaics even longer . incredible hurdles . renewable energy sources act ( eeg ) law promoting renewable energies , one hindering .",POINT (11.0056 49.5928616),2020-01,2,DE,1,-1
2373,2373,2374,282067,Erlangen,2020-01-17 00:23:20+00:00,495.928.616,11.1956,793816,"Und dazu kommt: Kohle zerstört Umwelt, Windkraft schützt sie. Absurd, was #groko uns da zumutet https://t.co/FQ9kfb04lw","top : coal destroys environment , wind power protects . s absurd # groko asking us .",POINT (11.0056 49.5928616),2020-01,2,DE,1,-1
2374,2374,2375,286463,Erlangen,2020-01-04 07:40:40+00:00,495.928.616,11.1956,793816,"Welchen Plan verfolgt die Bundesregierung? Sieht jedenfalls nicht nach Energiewende aus: Ausbau Windenergie lahmgelegt, Photovoltaik schon seit Jahren viel zu wenig.
#Klimaschutz ohne #ErneuerbareEnergien geht nicht. https://t.co/tEcwZNiRg7","plan federal government pursuing ? certainly nt look like energy transition : wind energy expansion stalled , photovoltaics far low years . # climateprotection without # renewableenergy possible .",POINT (11.0056 49.5928616),2020-01,2,DE,1,-1
2375,2375,2376,287762,Erlangen,2019-12-29 22:40:03+00:00,495.928.616,11.1956,793816,"@peteraltmaier @UdoSieverding Jetzt macht der noch Witze! Jedenfalls wird klar, dass es ihm nur um sein eigenes Leben geht. Nach ihm die Sintflut. Daher hat er hier den Ausbau von PV und Windenergie zerstört. Bringt ihm nichts","@ peteraltmaier @ udosieverding now s joking ! case , s clear cares life . , deluge . s destroyed expansion pv wind energy . nt good .",POINT (11.0056 49.5928616),2019-12,2,DE,1,1
2376,2376,2377,288805,Erlangen,2019-12-23 14:19:17+00:00,495.928.616,11.1956,793816,"Weitere schlechte Nachricht. Dass Groko so rücksichtslos gegen die Zukunftstechnologien vorgeht, ist inakzeptabel. 
Der Ausbau der Photovoltaik wurde durch diese Politik bereits 2012 beendet, der Ausbau der Windenergie in 2018. Nun haben wir gar nichts mehr und dann auch noch das https://t.co/xlJxNl5fy4","bad news . s unacceptable grand coalition acting recklessly future technologies . policy already ended expansion photovoltaics 2012 , expansion wind energy 2018 . now nothing left , s :",POINT (11.0056 49.5928616),2019-12,2,DE,1,-1
2377,2377,2378,289842,Erlangen,2019-12-18 21:31:35+00:00,495.928.616,11.1956,916680,"RT @ForchheimEka: 🤓#Siemens erhält für seinen neuen #Campus in #Erlangen einen Großteil des benötigten #Ökostroms von #Windenergieanlagen,…","rt @ forchheimeka : 🤓 # siemens receives large portion green electricity needs new # campus # erlangen # wind turbines , …",POINT (11.0056 49.5928616),2019-12,2,DE,1,-1
2378,2378,2379,291731,Erlangen,2019-12-11 18:30:30+00:00,495.928.616,11.1956,793816,"Gesetz in Deutschland sind viel zu geringe Ausschreibungsvolumina für Windenergie, Verhinderung von Photovoltaik (nicht zuletzt ein Deckel), freies Rasen auf der Autobahn,.. Aber Sie haben Recht, auch Klimaschutz. Sie, Frau @SvenjaSchulze68, brechen dieses Gesetz. @sciforfuture https://t.co/E4urU0MLaC","law germany far low tender volumes wind energy , preventing photovoltaics ( least cap ) , allowing speeding highway , etc . re right , climate protection also concern . , ms. @ svenjaschulze68 , breaking law . @ sciforfuture",POINT (11.0056 49.5928616),2019-12,2,DE,1,0
2379,2379,2380,274073,Helmstedt,2020-02-07 14:52:32+00:00,522.277.037,110.104.702,645699,"Eine Windturbine kann mit einer Umdrehung den Tagesbedarf an Strom für 2 Haushalte erzeugen. Dabei können sich die Rotorblätter, je nach Windstärke, schneller als ein ICE drehen. Im Avacon Netzgebiet macht Windenergie mit knapp 70 % den größten Anteil an der Energieerzeugung aus. https://t.co/XOZ6J3fXsD","wind turbine can generate daily electricity needs two households single rotation . depending wind strength , rotor blades can rotate faster ice train . avacon grid area , wind energy accounts largest share energy generation almost 70 % .",POINT (11.0104702 52.2277037),2020-02,2,DE,1,-1
2380,2380,2381,271489,Erfurt,2020-02-16 16:26:03+00:00,509.777.974,110.287.364,926321,"wieder vergrößert, über EEG. Die #CO2Steuer kommt. Marktwirtschaftliche Maßnahmen wie der #Zertifikatehandel werden bedeutungslos.

#Bauplanungsrechtlich werden Möglichkeiten für #Windenergie ausgeweitet, #Abstandsregelung verringert. Entsprechendes gilt für die #Raumordnung.","increased , via renewable energy sources act ( eeg ) . # co2 tax coming . market-based measures # certificate trading will become meaningless . # building planning law , opportunities # wind energy will expanded , # distance regulations will reduced . applies # spatial planning .",POINT (11.0287364 50.9777974),2020-02,2,DE,1,-1
2381,2381,2382,283496,Erfurt,2020-01-12 12:39:31+00:00,509.777.974,110.287.364,174500,Ausbau der Windkraft in Thüringen eingebrochen https://t.co/iAi9fsrpam,wind power expansion thuringia collapses,POINT (11.0287364 50.9777974),2020-01,2,DE,1,-1
2382,2382,2383,284980,Erfurt,2020-01-08 14:57:23+00:00,509.777.974,110.287.364,657794,Wir bleiben dabei: keine #Windkraft im Wald. https://t.co/fbm6lcymbc,stick guns : # wind power forest .,POINT (11.0287364 50.9777974),2020-01,2,DE,1,-1
2383,2383,2384,288791,Erfurt,2019-12-23 17:52:11+00:00,509.777.974,110.287.364,966183,RT @bodoramelow: @Stewog Und nun zur reinen Faktenlage : in Thüringen existieren 2 (in Worten ZWEI) Windkraft Anlagen (WKA) im Wald. Dieser…,rt @ bodoramelow : @ stewog now facts : two ( two ) wind turbines forest thuringia . this…,POINT (11.0287364 50.9777974),2019-12,2,DE,1,-1
2384,2384,2385,291953,Erfurt,2019-12-10 19:49:01+00:00,509.777.974,110.287.364,719927,"""Wir sollten mehr Demokratie wagen, etwa durch mehr Bürgerrechte bei Themen wie der Windkraft."" Ministerpräsident @bodoramelow im Fernsehzimmer von @wwdhe in Suhl. https://t.co/58mBz9Dgge","`` dare embrace democracy , example granting civil rights issues like wind power .  minister president @ bodoramelow tv room @ wwdhe suhl .",POINT (11.0287364 50.9777974),2019-12,2,DE,1,-1
2385,2385,2386,274434,Forchheim,2020-02-05 12:37:32+00:00,497.187.319,110.595.749,906989,"🤬Bündnis AfD, CDU, FDP, das sich im Wahlkampf mit Kampagnen gegen Windkraft im Wald und #Energiewende hervorgetan hat, toleriert auch die Menschenfeindlichkeit der AfD und hat zusammen @KemmerichThL zum Ministerpräsident von #Thüringen gewählt. CDU und FDP sollten sich schämen!!","🤬the afd , cdu , fdp alliance , distinguished election campaign campaigns wind power forests # energytransition , also tolerates afd s misanthropy jointly elected @ kemmerichthl minister-president # thuringia . cdu fdp ashamed ! !",POINT (11.0595749 49.7187319),2020-02,2,DE,1,-1
2386,2386,2387,279243,Forchheim,2020-01-25 12:02:00+00:00,497.187.319,110.595.749,714144,"RT @fw_bayern: Gegen #10H-Regel baut #WernbergKöblitz einen eigenen Windpark. 💪😍 ""Wir müssen die #Windkraft wieder mehr zum Laufen bringen""…",rt @ fw_bayern : # wernbergköblitz building wind farm defy # 10h rule . 💪😍 `` need get # wind power running  …,POINT (11.0595749 49.7187319),2020-01,2,DE,1,-1
2387,2387,2388,272513,Nuremberg,2020-02-13 16:11:08+00:00,49.453.872,11.077.298,1685,"Regenerative &amp; dezentrale Energiewende: 270 Umwelt- &amp; Klimaschutzexperten, Oberbürgermeister, Bürgermeister &amp; kommunale Vertreter sind heute @unibt in Bayreuth zur 3. #Klimaschutzkonferenz der Metropolregion Nürnberg zusammengekommen. https://t.co/vWRhDQsygg (sr)","renewable & decentralized energy transition : 270 environmental & climate protection experts , mayors , municipal representatives gathered today @ unibt bayreuth 3rd # climateprotectionconference nuremberg metropolitan region . ( sr )",POINT (11.077298 49.453872),2020-02,2,DE,1,0
2388,2388,2389,286895,Nuremberg,2020-01-03 08:24:04+00:00,49.453.872,11.077.298,767078,RT @tagesschau: Bürgerwindparks: Gemeinsam für mehr Windräder https://t.co/9ZfyH6QNvf #Windenergie,rt @ tagesschau : community wind farms : together wind turbines # windenergy,POINT (11.077298 49.453872),2020-01,2,DE,1,8
2389,2389,2390,269996,Garmisch-Partenkirchen,2020-02-22 07:32:03+00:00,474.923.741,110.962.815,347428,"Mit ""Gigastack"" wollen der dänische Energiekonzern Örsted und der Anlagenbauer ITM Power die Umwandlung von #offshore-Windstrom in Wasserstoff im großen Stil demonstrieren
 Erklärtes Ziel: Kostendegression für #Elektrolyse &amp; grünem #Wasserstoff.
https://t.co/oyz13RzGvC","`` gigastack ,  danish energy group örsted plant manufacturer itm power aim demonstrate large-scale conversion # offshore wind power hydrogen . stated goal : cost degression # electrolysis green # hydrogen .",POINT (11.0962815 47.4923741),2020-02,2,DE,1,9
2390,2390,2391,289319,Garmisch-Partenkirchen,2019-12-20 12:32:43+00:00,474.923.741,110.962.815,322796,RT @Geilenkirchen: Kräftig ins Horn blasen aber den eigenen Garten sauber halten! Im ersten Halbjahr 2019 wurde in Bayern kein einziges neu…,"rt @ geilenkirchen : blow horn loudly , keep garden clean ! first half 2019 , single new…",POINT (11.0962815 47.4923741),2019-12,2,DE,1,31
2391,2391,2392,274809,Bad Frankenhausen,2020-02-03 15:02:05+00:00,513.613.309,110.969.552,940573,Gleiches Bild wie in #Thüringen. Eine kleine Minderheit nimmt Gesellschaft und Politik in Geiselhaft. #Windkraft #ErneuerbareEnergien https://t.co/oSmkLHshiN,picture # thuringia . small minority taking society politics hostage . # windpower # renewableenergy,POINT (11.0969552 51.3613309),2020-02,2,DE,1,-1
2392,2392,2393,279662,Bad Frankenhausen,2020-01-24 10:25:12+00:00,513.613.309,110.969.552,506575,Wieder einmal sollen in #Thüringen bei der Windkraft politisch gewollte Tatsachen geschaffen werden. Und #Natur und Bevölkerung? Die sollen in die Röhre schauen. Wir lehnen #Windkraft im #Wald konsequent ab! https://t.co/w4K0Ngr7su,", politically motivated wind power implemented # thuringia . # nature population ? re supposed left cold . consistently reject # windpower # forests !",POINT (11.0969552 51.3613309),2020-01,2,DE,1,-1
2393,2393,2394,285430,Bad Frankenhausen,2020-01-07 14:02:13+00:00,513.613.309,110.969.552,940573,@Timo_Schaeller @GottiSlow Ihr Kollege @GottiSlow  hat implizit #Windkraft mit Wiederaufforstung verglichen. Das habe ich kommentiert. Ihre Argumentation geht deshalb leider am Kern der Problem-Diskussion vorbei.,@ timo_schaeller @ gottislow colleague @ gottislow implicitly compared # wind power reforestation . commented . argument therefore unfortunately misses core problem discussion .,POINT (11.0969552 51.3613309),2020-01,2,DE,1,11
